Date,AAPL,AMZN,GOOGL,META,MSFT,TSLA,BA,JNJ,JPM,NVDA,PG,WMT,XOM
2023-01-31,142.14552307128906,103.12999725341795,98.1629638671875,148.05728149414062,242.02346801757812,173.22000122070312,213.0,149.1735076904297,130.94752502441406,19.5185489654541,132.82305908203125,46.32840347290039,104.63916778564452
2023-02-01,143.2686004638672,105.1500015258789,99.7420654296875,152.1818389892578,246.84811401367188,181.41000366210935,214.75,150.54270935058594,130.60133361816406,20.923219680786133,133.57867431640625,46.58600997924805,103.4936294555664
2023-02-02,148.57852172851562,112.91000366210938,107.00199127197266,187.61343383789065,258.42144775390625,188.27000427246097,209.33999633789065,151.10865783691406,129.99322509765625,21.688493728637695,132.6271514892578,46.247894287109375,100.2555160522461
2023-02-03,152.20382690429688,103.38999938964844,104.06227111816406,185.38714599609375,252.31735229492188,189.97999572753903,206.0099945068359,150.25975036621094,132.00474548339844,21.080068588256836,133.03761291503906,45.63284683227539,100.95004272460938
2023-02-06,149.47499084472656,102.18000030517578,102.19515228271484,184.9200134277344,250.7742462158203,194.7599945068359,206.80999755859375,149.11874389648438,132.78131103515625,21.0690860748291,131.9088134765625,45.30117416381836,100.77865600585938
2023-02-07,152.35159301757812,102.11000061035156,106.9026870727539,190.44593811035156,261.3122863769531,196.80999755859375,214.7599945068359,149.15521240234375,134.39993286132812,22.152061462402344,130.62149047851562,45.39777755737305,103.65599060058594
2023-02-08,149.66217041015625,100.0500030517578,98.6893310546875,182.3061065673828,260.5016784667969,201.2899932861328,213.5,149.346923828125,133.45497131347656,22.18403053283691,129.268798828125,45.153045654296875,102.75399780273438
2023-02-09,148.6277313232422,98.23999786376952,94.35919952392578,176.8299102783203,257.4643249511719,207.32000732421875,211.9900054931641,147.32957458496094,131.37791442871094,22.31590461730957,127.85081481933594,45.57167053222656,103.1418685913086
2023-02-10,148.99282836914062,97.61000061035156,93.92221069335938,173.08299255371094,256.9564208984375,196.88999938964844,212.88999938964844,148.01419067382812,131.9579620361328,21.24491500854492,128.97959899902344,46.28009796142578,107.48942565917967
2023-02-13,151.79489135742188,99.54000091552734,93.9619369506836,178.33062744140625,264.9844970703125,194.63999938964844,215.6499938964844,148.5618896484375,133.3894805908203,21.767423629760746,130.66810607910156,46.98530960083008,107.07131958007812
2023-02-14,151.153564453125,99.6999969482422,94.03146362304688,178.38034057617188,265.8146667480469,209.25,218.4499969482422,147.91380310058594,133.97885131835938,22.94930648803711,129.93109130859375,46.850059509277344,105.8169937133789
2023-02-15,153.25511169433594,101.16000366210938,96.27597045898438,176.07455444335938,263.6900329589844,214.2400054931641,217.44000244140625,145.47654724121094,134.54026794433594,22.74249839782715,129.63259887695312,47.19784164428711,105.49888610839844
2023-02-16,151.65675354003906,98.1500015258789,94.85576629638672,171.3834686279297,256.6698913574219,202.0399932861328,212.2100067138672,144.44508361816406,132.68775939941406,21.981224060058594,127.93477630615234,46.45720672607422,105.18983459472656
2023-02-17,150.51223754882812,97.1999969482422,93.70372009277344,171.82078552246094,252.66537475585935,208.30999755859375,211.66000366210935,147.4606475830078,133.08070373535156,21.367799758911133,130.61212158203125,47.15598678588867,101.14512634277344
2023-02-21,146.49661254882812,94.58000183105467,91.16126251220705,171.0256805419922,247.3880615234375,197.3699951171875,205.52000427246097,145.26332092285156,130.6387939453125,20.6354923248291,130.51885986328125,47.44257736206055,101.0451431274414
