Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA,AAPL,AMZN,GOOGL,META,MSFT,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,149.85687255859375,126.27999877929688,102.205078125,148.6337127685547,238.97671508789062,303.75,152.67954626691656,130.3699951171875,104.54890533722246,153.2552162328267,244.83961007006147,309.1199951171875,148.88321078041434,125.5,101.64890892908129,147.78891463773996,237.65220423976933,300.7200012207031,152.09926605765543,127.37999725341797,103.3174013625699,148.8821810228768,243.25215568003284,301.8299865722656,90481100,52887200,34188300,34606300,31530900,64795500
2022-09-16,148.21441650390625,123.52999877929688,102.09583282470703,145.39369201660156,238.35345458984375,303.3500061035156,148.85370468985187,123.87000274658203,102.42356659752467,147.66966995341454,238.89883887380557,303.7099914550781,145.92284471335466,120.69999694824219,100.24857304133235,143.40594577708643,235.7433821243887,295.6000061035156,148.71601438946803,122.77999877929688,101.37082992122032,147.14291841316705,237.8859696087846,299.6099853515625,162278800,115667800,42797200,40122800,39791800,87087800
2022-09-19,151.93206787109375,124.66000366210938,102.3639907836914,147.11309814453125,238.13919067382812,309.07000732421875,152.0107501857091,124.70999908447266,102.62221195722044,147.66966464514056,238.74300685593585,309.8399963378906,146.64081352548533,121.80000305175781,100.85440581403213,144.2109905589971,234.5649620689847,297.79998779296875,146.84734147012324,122.16000366210938,101.05303282312543,144.35013218414943,236.14268298899873,300.0899963378906,81474200,47279700,23036800,22169500,26826900,60231200
2022-09-20,154.31214904785156,122.19000244140625,100.44720458984375,145.19491577148438,236.12318420410156,308.7300109863281,155.47269441025097,124.4000015258789,101.66878259642567,147.92806676320646,237.15552077631924,313.3299865722656,150.5551623818667,121.13999938964844,99.8314487750522,144.33025103790823,233.38651445985508,305.5799865722656,150.86987662798256,123.3499984741211,101.38076814646514,144.88681754068367,235.7531105348159,306.9100036621094,107689800,47698400,26517100,23217400,26660300,61642800
2022-09-21,151.18463134765625,118.54000091552734,98.5999526977539,141.24923706054688,232.7145538330078,300.79998779296875,156.12183853779936,123.76000213623047,102.17529197681066,148.68341860658595,241.1972713562859,313.79998779296875,151.06661536137307,118.44999694824219,98.59001907394925,141.12997714402528,232.66585561987233,300.6300048828125,154.74492033364538,122.48999786376953,100.97358111903203,145.49307935193633,237.89573460997207,308.2900085449219,101696800,58498900,31487300,38338600,28625600,62555700
2022-09-22,150.2207794189453,117.30999755859375,99.45404815673828,141.9449462890625,234.69154357910156,288.5899963378906,151.9222413623521,118.79000091552734,100.54651172658414,143.69415727443058,237.49639378843938,301.2900085449219,148.42096082844884,116.26000213623047,98.11329706751228,140.00688184574042,231.37053994331876,285.82000732421875,149.8667164993867,117.08000183105469,98.14309035749649,140.6827233581246,231.6626994562865,299.8599853515625,86652500,55229200,34298600,34418500,31061200,70545400
2022-09-23,147.94888305664062,113.77999877929688,98.06364440917969,139.5497283935547,231.71139526367188,275.3299865722656,148.97173827223702,116.05000305175781,98.97734831250827,141.74617949578803,234.83763576552224,284.5,146.10973061112034,112.05999755859375,96.802347043361,138.03903700514468,229.06237339573931,272.82000732421875,148.69635763891162,116.0,98.94754744299671,140.55353478506447,233.28911605979133,283.0899963378906,96029900,65126700,31625400,31710700,34176000,63748400
2022-09-26,148.28329467773438,115.1500015258789,97.49755096435547,135.53445434570312,231.253662109375,276.010009765625,151.23381448556898,117.33999633789062,99.19583685614552,141.3684990901348,235.14928080942127,284.0899963378906,147.171927414505,113.12999725341797,97.13009024858292,135.35556448743722,230.71801156599744,270.30999755859375,147.19160174855077,113.30000305175781,97.42803075511732,139.26147804589192,230.8641061836128,271.8299865722656,93339400,62723300,27072700,30497000,27694200,58076900
2022-09-27,149.25697326660156,114.41000366210938,96.83214569091797,133.57652282714844,230.24081420898438,282.94000244140625,152.16815973834812,118.31999969482422,99.31502122145433,138.56576944727274,235.49015995931182,288.6700134277344,147.47682851835256,113.05000305175781,96.20646378499133,133.298239605178,228.38065266127452,277.510009765625,150.22082064985094,117.19999694824219,98.74892590357743,137.0749599730175,233.71764626825262,283.8399963378906,84442700,60094700,30072800,30826500,27018700,61925200
2022-09-28,147.3685760498047,118.01000213623047,99.36468505859375,140.7423553466797,234.7792510986328,287.80999755859375,148.15538406805365,118.69999694824219,100.01022665623634,141.15978018450102,236.00636586909647,289.0,142.45104469464212,113.80000305175781,96.44482091315537,133.44733120729546,228.6046830088613,277.57000732421875,145.2048652549561,114.37999725341797,96.98112295479517,133.79517765616404,230.63040689545838,283.0799865722656,146691400,55763800,32466300,32658500,29029700,54664800
2022-09-29,140.1300048828125,114.80000305175781,96.75269317626953,135.57423400878906,231.30238342285156,268.2099914550781,144.30007793360352,116.06999969482422,97.96433766405387,138.98321148251352,233.68844714288159,283.6499938964844,138.35969014393336,113.05999755859375,95.30269475589749,134.37164087797748,228.29302124296953,265.7799987792969,143.69030869298015,115.5999984741211,97.96433766405387,138.5061566379891,232.65611046193365,282.760009765625,128138200,58969700,31047200,38985400,27484200,77620600
2022-09-30,135.92059326171875,113.0,94.99481201171875,134.8486785888672,226.8223876953125,265.25,140.739784043771,116.91999816894531,98.22254995330734,140.12615684924032,234.26301864836014,275.57000732421875,135.72389496609006,112.83999633789062,94.90542455938035,134.6697887318875,226.6568256876074,262.4700012207031,138.9497950371784,114.08000183105469,96.38522371736838,135.21642190371125,232.07173317953664,266.1499938964844,124925300,59479600,32941500,33166400,35694800,67726600
2022-10-03,140.10049438476562,115.87999725341797,97.96432495117188,137.76077270507812,234.4578399658203,242.39999389648438,140.71027860420344,116.91000366210938,98.6098740295779,138.76457923474356,235.30513236136022,255.16000366210938,135.41900896557823,112.44999694824219,95.85884401799443,135.26615629050033,228.53649717371928,241.00999450683594,135.93043653465315,113.58000183105469,96.09720549678472,136.29977780463983,229.2669257521109,254.5,114311700,50941900,27982000,27723100,28880400,98363500
2022-10-04,143.69029235839844,121.08999633789062,100.94377899169922,139.4205322265625,242.38539123535156,249.44000244140625,143.80830832520158,123.0,101.14240598760246,141.5176052993704,243.82676593965982,257.5,141.88062916042142,119.79000091552734,99.692407701533,138.48628898579003,238.58715422805355,242.00999450683594,142.6379332973476,119.88999938964844,99.75200186201134,139.62925227270807,238.69428433273492,250.52000427246094,87830100,62812600,28850800,34670700,34888400,109578500
2022-10-05,143.98533630371094,120.94999694824219,100.73522186279297,138.12847900390625,242.6970672607422,240.80999755859375,144.94918341662517,121.75,101.23179694688893,139.35095383426008,244.04106060731377,246.6699981689453,140.65125008419213,117.69000244140625,98.1232396482166,133.9542150226419,237.73016181840845,233.27000427246094,141.69377951288206,118.58000183105469,99.14618310911277,137.39302261669823,239.57084125103117,245.00999450683594,79471000,48217500,22176900,27979300,20347100,86982700
2022-10-06,143.03134155273438,120.30000305175781,100.72528076171875,138.21792602539062,240.34994506835938,238.1300048828125,145.1065408456924,121.52999877929688,102.2249395259523,140.58333346387275,243.80730987931113,244.5800018310547,142.8248135939426,119.5,99.90096436480401,135.76305849087,239.65848102253324,235.35000610351562,143.40507882099124,120.7699966430664,99.99035181341513,136.8761914030969,241.46019588133413,239.44000244140625,68402200,42253800,22324000,36231100,20239900,69298400
2022-10-07,137.7794189453125,114.55999755859375,98.00406646728516,132.63235473632812,228.12744140625,223.07000732421875,140.73978304959337,118.16999816894531,99.84139290487568,137.44269663134227,235.02268843917923,234.57000732421875,137.1499753994762,113.87999725341797,97.62667210200152,131.62854842103565,227.08535624814024,222.02000427246094,140.18900681575843,118.0,99.16605043527572,135.9220720867006,234.61363538940842,233.94000244140625,85925600,54678000,27502800,33214800,37769600,83916800
2022-10-10,138.10398864746094,113.66999816894531,97.18966674804688,132.9702606201172,223.2676544189453,222.9600067138672,139.54974448383035,116.25,98.42117071694531,135.27605323557972,228.43908604327487,226.99000549316406,136.28451052504542,112.43000030517578,96.34549070144016,131.06202629971628,220.81341039260693,218.36000061035156,138.10398864746094,115.0999984741211,98.321857225074,132.73174080837853,226.96849528328906,223.92999267578125,74899000,42339700,18225100,24024000,29743600,67925000
2022-10-11,136.68772888183594,112.20999908447266,96.51433563232422,127.75242614746094,219.52786254882812,216.5,139.0186494867963,115.4800033569336,98.57015621966407,131.84719313653392,223.08260876857707,225.75,135.9402693459634,110.38999938964844,95.65029224046398,126.21192757840016,218.26178346350437,215.0,137.5925530590874,112.70999908447266,96.76262317947702,130.81355674500165,221.68018361933272,220.9499969482422,77033700,56432200,26507100,38481400,30474000,77013200
2022-10-12,136.0582733154297,112.9000015258789,96.89173889160156,126.71881866455078,219.85897827148438,217.24000549316406,138.04496046792565,113.83000183105469,98.07359014947858,128.87552144473108,221.91391771043942,219.3000030517578,135.88124936484056,111.4000015258789,96.07735596509131,125.4764773050944,218.11569545862955,211.50999450683594,136.8352517842159,112.48999786376953,96.63352527434037,127.53380187569807,219.51810569426297,215.3300018310547,70433700,45728700,21876400,34605200,21903900,66860700
2022-10-13,140.631591796875,112.52999877929688,98.38145446777344,129.49172973632812,228.12744140625,221.72000122070312,141.22168665886508,113.44000244140625,99.0965238101631,130.3365280040581,229.93890473575348,222.99000549316406,132.15375604675947,105.3499984741211,93.73351131937515,121.77927933173102,213.41174085104754,206.22000122070312,132.76354024673512,107.87999725341797,94.49824120164976,122.77315251009513,214.11295342121704,208.3000030517578,113224000,86868100,34574500,34325700,42551800,91483000
2022-10-14,136.0976104736328,106.9000015258789,95.89857482910156,125.98335266113281,222.59564208984375,204.99000549316406,142.13633872738868,114.95999908447266,100.0002897453495,130.98252541469182,231.0491420906271,226.25999450683594,135.9107418701706,106.5999984741211,95.70988145547351,125.7448176644751,222.38138188024428,204.16000366210938,141.9297957953737,114.0999984741211,99.30508010298726,130.19737236097194,229.393492314521,224.00999450683594,88598000,67737300,25410700,23559400,30198600,94124500
2022-10-17,140.0611572265625,113.79000091552734,99.28523254394531,133.21873474121094,231.3315887451172,219.35000610351562,140.5430657827838,114.19000244140625,100.23865588274691,133.96413951635608,232.72428023302328,221.86000061035156,137.95645402263972,110.08999633789062,98.15304185554747,129.38238422518523,229.00395704070687,209.4499969482422,138.7432621845146,110.11000061035156,98.18283515095766,129.50165930161177,229.66621998295358,210.0399932861328,85250900,62782000,28419200,29612200,28142300,79428800
2022-10-18,141.37905883789062,116.36000061035156,100.0797348022461,131.98635864257812,232.27626037597656,220.19000244140625,144.2804000004446,119.5199966430664,102.76124468709659,136.99547269478526,237.5645555231439,229.82000732421875,138.2908490399077,114.79000091552734,99.28521924820954,130.59492711980326,229.22793404835292,217.25,143.0903655439518,119.05999755859375,102.42356970435209,136.2500678250026,236.8925737936442,229.5,99136600,65607400,24060700,25445000,26329600,75891900
2022-10-19,141.4872283935547,115.06999969482422,98.94754791259766,132.41372680664062,230.30897521972656,222.0399932861328,142.5592467457927,116.58999633789062,100.32802603161117,136.16063314757,233.35730163218065,222.92999267578125,139.1661527370201,113.22000122070312,98.2424122068316,131.409920299149,228.17612158677025,217.77999877929688,139.35302135031444,114.70999908447266,99.32494982352485,132.0758135465308,230.854359464379,219.8000030517578,61758300,47198100,23811100,30691000,19985700,66571500
2022-10-20,141.0249786376953,115.25,99.28523254394531,130.72410583496094,229.98756408691406,207.27999877929688,143.48374457740485,118.23999786376953,101.61913413574314,135.9320054701883,235.01291536195282,215.5500030517578,140.29717851697941,113.51000213623047,98.70920357556462,130.50545257619163,228.74096739458574,202.0,140.66108608089553,113.83000183105469,99.3150258393555,132.11552187685882,229.61749044615098,208.27999877929688,64522000,48795100,25323200,26356300,21811000,117798100
2022-10-21,144.8409881591797,119.31999969482422,100.43726348876953,129.2134246826172,235.8018035888672,214.44000244140625,145.41142365797057,119.58999633789062,100.61603080380956,129.32275132042392,236.65884448891248,214.66000366210938,140.29717849836038,114.5,97.05062570240428,124.67143290893468,228.3806544553497,203.8000030517578,140.51355110159543,114.79000091552734,97.17973248327009,125.53609757548877,228.61439693552748,206.4199981689453,86548600,55660500,32458700,46348600,26299700,75713800
2022-10-24,146.9850616455078,119.81999969482422,101.81775665283203,128.9252166748047,240.7979278564453,211.25,147.75219561004096,120.38999938964844,102.0461845360979,132.66217398229915,241.37252804090215,213.5,143.59196680128503,116.56999969482422,99.29516177597404,123.80676881517311,235.00319808540834,198.58999633789062,144.7623420825169,119.9800033569336,101.10269486321174,126.4703489630446,237.3989952337496,205.82000732421875,75981900,49531500,27176400,63563400,24911200,100446800
2022-10-25,149.82737731933594,120.5999984741211,103.76432800292969,136.66744995117188,244.11892700195312,222.4199981689453,149.97491229930705,121.31999969482422,104.10199540713289,137.50231466961907,244.48900063928346,224.35000610351562,146.89653213741997,118.94999694824219,102.01638166791882,129.7898516587109,239.41496607006084,210.0,147.6144876838341,119.6500015258789,102.19514899283054,130.07808327737007,240.80764249442944,210.10000610351562,74732300,50934600,40611400,38433200,34775500,96507900
2022-10-26,146.88668823242188,115.66000366210938,94.27974700927734,129.0246124267578,225.2836151123047,224.63999938964844,149.48314455270017,119.3499984741211,97.63659189413852,134.71950101281618,232.08146493583703,230.60000610351562,145.59828223025528,114.76000213623047,94.0413930873747,127.74250764209185,224.05648582781117,218.1999969482422,148.47013415168624,116.0,95.76947228115439,130.8732018241182,225.1375205085959,219.39999389648438,88194300,68802300,88114100,82791500,82543200,85012500
2022-10-27,142.41172790527344,110.95999908447266,91.58830261230469,97.33992004394531,220.8328857421875,225.08999633789062,146.59163005196794,114.12000274658203,94.77631349543512,101.87197831114467,227.59178658537854,233.80999755859375,141.75278042653088,109.7699966430664,91.17118139256064,95.78947307149637,219.8881970156547,222.85000610351562,145.62779799425218,113.91999816894531,93.87254327552247,97.3796758722285,225.01093027224846,229.77000427246094,109180200,129605400,60710900,232316600,40424600,61638800
2022-10-28,153.1712646484375,103.41000366210938,95.63042449951172,98.59220123291016,229.7148895263672,228.52000427246094,154.9022301992137,103.95999908447266,95.88864564835471,100.2320932437833,230.4258506343881,228.86000061035156,145.3818971592736,97.66000366210938,91.49891642655986,96.91256097369354,220.1511534041053,216.35000610351562,145.75561931936116,97.91000366210938,91.63795683505978,98.96987783601818,220.33619766891604,225.39999389648438,164762400,223133400,43697300,95928300,40647700,69152400
2022-10-31,150.8108673095703,102.44000244140625,93.86261749267578,92.5892105102539,226.072509765625,227.5399932861328,151.6960320711127,104.87000274658203,95.37220230141001,98.71146412763262,228.78969742408265,229.85000610351562,149.41429002672785,100.73999786376953,93.33624915526933,92.03263648492923,225.1180724304389,221.94000244140625,150.63384336153183,103.55999755859375,94.76638013798231,97.61820536552739,227.65996437056043,226.19000244140625,97943200,99251400,31675000,121361400,28357300,61554300
2022-11-01,148.1652374267578,96.79000091552734,89.85029602050781,94.61670684814453,222.2158203125,227.82000732421875,152.8860712842191,104.58000183105469,95.37220847515945,96.8926769348267,229.58828558322924,237.39999389648438,146.6703184608035,96.05999755859375,89.75098252011932,92.97682245939012,221.3977439800207,227.27999877929688,152.52217870801033,103.98999786376953,94.79617956491805,93.75204218847023,228.47803488612004,234.0500030517578,80379300,153370000,47161400,110189600,30592300,62688800
2022-11-02,142.637939453125,92.12000274658203,86.37427520751953,89.98526000976562,214.35643005371094,214.97999572753906,149.66017491618842,97.73999786376953,90.55543669356862,94.6167041273723,225.26415970324368,227.8699951171875,142.60843546015093,92.01000213623047,86.2848877482699,89.92563005775087,214.2979832888999,214.82000732421875,146.49328294195223,97.31999969482422,90.31708276412759,93.63277200588348,223.47217862480318,226.0399932861328,93604600,135761800,57038300,71821100,38407000,63070300
2022-11-03,136.5894012451172,89.30000305175781,82.85852813720703,88.3652572631836,208.65907287597656,215.30999755859375,140.444745311601,93.5,85.9273588644088,89.90575595413414,214.65832913291175,221.1999969482422,136.46154058499346,89.0199966430664,82.76914067192502,87.86832073397701,208.39611445747363,210.13999938964844,139.71694502591794,92.47000122070312,85.72873183932593,89.52808692169103,214.34667250941115,211.36000061035156,97918500,136683300,61288000,60664000,36633900,56538800
2022-11-04,136.32337951660156,90.9800033569336,85.98694610595703,90.2337417602539,215.61277770996094,207.47000122070312,140.5496142487395,92.44000244140625,86.04653269325414,90.83006411761089,215.80755569299043,223.8000030517578,132.3828281448323,88.04000091552734,83.13660230513511,87.55027977817227,207.86048915628433,203.0800018310547,139.97823249599168,91.48999786376953,84.81502856726082,89.79643515962205,211.8729869376078,222.60000610351562,140814800,129101300,51124900,55638100,36789100,98622200
2022-11-07,136.85537719726562,90.52999877929688,87.88385772705078,96.12740325927734,221.92364501953125,197.0800018310547,137.08195474161485,92.0999984741211,88.29105293982344,96.28641900537487,222.44956184578618,208.89999389648438,133.65367850914586,89.04000091552734,86.2550920302293,92.52958006419351,215.50561702414757,196.66000366210938,135.0722797176196,91.94999694824219,86.68214691275777,94.19928710279073,216.1970958555256,208.64999389648438,83374600,77495700,34078900,81987300,33498000,93916500
2022-11-08,137.42674255371094,89.9800033569336,88.29104614257812,95.87893676757812,222.89755249023438,191.3000030517578,139.3280515614897,91.72000122070312,89.70131747784048,97.2007897772896,225.60500622838748,195.1999969482422,135.44662070693448,88.2300033569336,86.9900143482646,94.20922969811359,219.94662258958112,186.75,138.32322168629616,90.79000091552734,88.29104614257812,95.3323035432163,222.73199048300697,194.02000427246094,89908500,88703400,30429000,52088300,28192500,128803400
2022-11-09,132.86557006835938,86.13999938964844,86.72186279296875,100.84830474853516,218.65135192871094,177.58999633789062,136.49088607476932,89.4800033569336,88.8273436444615,104.25728978748832,222.66384963798401,195.88999938964844,132.58973260430815,85.87000274658203,86.68213588137829,100.12277404860576,218.47605620531436,177.1199951171875,136.44162616361422,89.47000122070312,87.8441196311482,101.0967730237281,221.4367201317789,190.77999877929688,74917800,90796200,31769100,107677300,27852900,127062700
2022-11-10,144.68719482421875,96.62999725341797,93.2965316772461,111.18457794189453,236.639404296875,190.72000122070312,144.68719482421875,98.69000244140625,93.74344623382733,112.05918347339653,236.98027695014923,191.0,137.42673349906372,91.6500015258789,90.98248990601425,103.96905766339253,228.86764749194876,180.02999877929688,139.14087881229642,92.94000244140625,91.61810542419562,106.46368107716165,229.28641945852246,189.89999389648438,118854000,173414900,51620100,80671000,46268000,132703000
2022-11-11,147.4751434326172,100.79000091552734,95.74961853027344,112.3275375366211,240.66160583496094,195.97000122070312,147.78053378231226,101.19000244140625,96.26605332250858,114.19602386926609,241.51864677914438,196.52000427246094,142.22435652176193,96.66000366210938,93.27666897055418,108.14333257965471,235.61677145070936,182.58999633789062,143.65281852957958,97.87999725341797,94.04139890058521,108.56076505602978,236.64912297920634,186.0,93979700,111590500,33090500,59961700,34620200,114403600
2022-11-14,146.07626342773438,98.48999786376953,95.04446411132812,113.52018737792969,235.24667358398438,190.9499969482422,148.04653945457946,100.12000274658203,96.12700168973441,115.55762269559274,237.5450891758998,195.72999572753906,145.23889010351994,97.29000091552734,93.86262061279506,110.12114317532398,232.96774024623764,186.33999633789062,146.75601106211803,98.7699966430664,94.43864192776208,110.3099739092576,235.675194012061,192.77000427246094,73374100,99533100,30179500,53395000,31123300,92226600
2022-11-15,147.81008911132812,98.94000244140625,97.76570892333984,116.36266326904297,235.6557159423828,194.4199981689453,151.3073317859871,103.79000091552734,99.4540612464855,118.01248865648596,240.55445528008838,200.82000732421875,146.35208917690562,97.33999633789062,96.04755572915394,113.70902393693684,233.76633849082606,192.05999755859375,149.9576976256643,103.20999908447266,97.58694158277216,115.35884932437982,239.2494265791224,195.8800048828125,89868300,111336300,41640800,50670500,31390100,91293800
2022-11-16,146.5786590576172,97.12000274658203,98.17288970947266,112.53624725341797,236.08541870117188,186.9199981689453,147.642609775535,98.48999786376953,98.95747922841689,115.36878389076601,238.10708979905047,192.57000732421875,145.100952232511,95.54000091552734,96.97117895072545,111.96973992594837,234.8060105698504,185.66000366210938,146.91361736230309,96.8499984741211,97.22940010842291,113.79846267334166,237.12066452033324,191.50999450683594,64218300,87958800,29105200,33287800,24093300,66567600
2022-11-17,148.47998046875,94.8499984741211,97.68624877929688,110.76715087890625,236.03659057617188,183.1699981689453,149.2286798359038,96.97000122070312,98.59994509335151,111.64176403545873,237.5699370972691,186.16000366210938,143.97789320265173,94.02999877929688,96.12700335615402,109.12726637566992,232.0811729185345,180.89999389648438,144.25373060276158,95.37000274658203,96.30577068517638,109.73352955640752,232.22766434937833,183.9600067138672,80389400,82617900,26052600,35093800,23123500,64336000
2022-11-18,149.04151916503906,94.13999938964844,96.76261138916016,111.36347961425781,235.58737182617188,180.19000244140625,150.4305673318375,95.98999786376953,98.22254320087063,113.61956812830978,238.04853251158542,185.19000244140625,147.74114484123723,92.4800033569336,95.70987474218904,109.94224083249476,233.4485072342936,176.5500030517578,150.0463641188946,95.94999694824219,98.09342884271733,113.10275747250945,237.82389241753862,185.0500030517578,74829600,72428200,28342300,33357700,27613500,76048900
2022-11-21,145.81027221679688,92.45999908447266,94.94515991210938,109.1868896484375,236.39797973632812,167.8699951171875,148.1351985339266,95.0199966430664,97.72598357054807,111.68151303040857,238.95679628172485,176.77000427246094,145.52458880647748,90.58999633789062,94.70680597991417,108.52099655057788,235.55806069358533,167.5399932861328,147.928327968664,93.97000122070312,96.62358621558475,110.83671490452622,235.79244700156886,175.85000610351562,58724100,84330300,21647400,24351100,26394700,92882700
2022-11-22,147.947998046875,93.19999694824219,96.38521575927734,110.75721740722656,239.30838012695312,169.91000366210938,148.18443654711209,93.3499984741211,96.55404944992378,110.93611486322943,239.5818407425711,170.9199981689453,144.74629997055138,90.87000274658203,93.40576559765682,107.65633069739341,235.08926284135723,166.19000244140625,145.92847743972578,92.62000274658203,95.29274463830961,109.18689613594024,237.90200273092586,168.6300048828125,51804100,62192000,23438500,29029000,19665700,78452300
2022-11-23,148.8248291015625,94.12999725341797,97.78556060791016,111.55231475830078,241.7988739013672,183.1999969482422,149.57352869191362,94.58000183105469,98.08350867690265,111.97968049513334,242.48252553949445,183.6199951171875,147.12052926108166,92.83000183105469,96.4249422059745,110.05157183495972,238.56616658912475,172.5,147.22889506000232,93.23999786376953,96.4249422059745,111.03550408203002,239.3865485548775,173.57000732421875,58301400,59414700,18868100,21343100,19508500,109536700
2022-11-25,145.90878295898438,93.41000366210938,96.79241180419922,110.72740936279297,241.7109375,182.86000061035156,146.66734339247978,94.43000030517578,97.96432927332067,112.03932159475777,242.8926747923449,185.1999969482422,144.9334909730617,93.06999969482422,96.73282522043966,110.3397918649702,240.9686745039961,180.6300048828125,146.10580754336945,93.79000091552734,97.56706770161041,110.61808271157506,241.53513287897812,185.05999755859375,35195900,35088600,9701400,12007600,9200800,50672700
2022-11-28,142.0765838623047,93.94999694824219,95.39207458496094,108.11351776123047,236.11476135253906,182.9199981689453,144.46061568789466,96.4000015258789,96.9115930964902,111.3535462849675,240.89057647967027,188.5,141.24907166473017,93.43000030517578,94.95508609589683,107.71596699309367,235.1771862430648,179.0,142.98290889279264,93.93000030517578,96.37529110822086,110.10126401926419,240.33389405263637,179.9600067138672,69246000,74943100,26237500,23309400,24778200,92905200
2022-11-29,139.0719451904297,92.41999816894531,94.5379638671875,108.78933715820312,234.71812438964844,180.8300018310547,142.65784730969276,94.41000366210938,95.46159379672028,110.2602725276477,237.1206732847148,186.3800048828125,138.2641397568449,91.44000244140625,93.46535990183312,107.87497582234123,232.64763267479685,178.75,142.14557128350813,94.04000091552734,95.07426584986467,108.86884881766483,235.76313137502686,184.99000549316406,83763800,65567300,20061700,23899200,17956300,83357100
2022-11-30,145.82998657226562,96.54000091552734,100.29823303222656,117.37641143798828,249.1822967529297,194.6999969482422,146.50973424229787,96.54000091552734,100.34789357132563,117.43604898011128,249.36786250056446,194.75999450683594,138.46115805437884,91.52999877929688,93.77323675188165,108.70983680424439,234.25909694374434,180.6300048828125,139.29851639049443,92.47000122070312,94.17049833327081,108.83904515996923,234.95252448977655,182.42999267578125,111380900,102805800,43647500,43348600,47594200,109186400
2022-12-01,146.10580444335938,95.5,100.29823303222656,119.70207214355469,248.74281311035156,194.6999969482422,146.9136247638141,97.2300033569336,101.54960436160536,120.45741019936582,250.13941445901602,198.9199981689453,144.43107296360157,94.91999816894531,99.563304031794,117.67457021883354,245.06084106912186,191.8000030517578,146.00729966926298,96.98999786376953,100.32802632483222,118.4696641064215,247.9419535295198,197.0800018310547,71250400,68488000,28687100,36551400,26041500,80046200
2022-12-02,145.61322021484375,94.12999725341797,99.75200653076172,122.73338317871094,249.0651397705078,194.86000061035156,145.80039880762385,95.36000061035156,100.07974033162778,123.28001639977002,250.08084861229074,196.25,143.4853188948338,93.77999877929688,98.22255434389345,116.88941226221904,243.85959656296245,191.11000061035156,143.79072424895466,94.4800033569336,98.37152838636051,117.10806555064268,243.98656575661812,191.77999877929688,65447400,72496400,21480700,39950500,21528500,73645900
2022-12-05,144.45082092285156,91.01000213623047,98.79856872558594,121.67988586425781,244.35765075683594,182.4499969482422,148.67705724079119,94.05999755859375,100.68554772865733,123.9061595203899,247.8931313402829,191.27000427246094,143.6036014587404,90.81999969482422,98.32185337528222,120.60650107941461,242.2676218605377,180.5500030517578,145.57387788392768,93.05000305175781,98.71911490434641,121.00405184224358,246.12538359731664,189.44000244140625,68826400,71535500,24405100,35474900,23435300,93122700
2022-12-06,140.78607177734375,88.25,96.3156967163086,113.4207992553711,239.39625549316406,179.82000732421875,145.11082689130228,91.04000091552734,99.09651235429973,119.81140349891297,245.97887669587513,183.64999389648438,139.81077976944414,87.9000015258789,95.75952752700341,113.04312262995735,238.08754909606984,175.3300018310547,144.8842493657544,90.5,98.61980456590521,119.1753253307581,244.96316804950706,181.22000122070312,64727200,75503600,24910700,43689200,22463700,92150800
2022-12-07,138.84536743164062,88.45999908447266,94.28968048095703,113.2319564819336,238.66378784179688,174.0399932861328,141.2392458201791,89.88999938964844,96.21638667703273,115.17000588939271,240.41199845740607,179.3800048828125,137.9193352044314,87.4800033569336,94.0711862290918,112.18838675013279,236.5542366516699,172.22000122070312,140.07679006739448,88.33999633789062,95.74961245738875,113.06299988387809,239.11305308285705,175.02999877929688,69721100,68086900,31045400,29461100,20481500,84213300
2022-12-08,140.52993774414062,90.3499984741211,93.0680923461914,114.62338256835938,241.623046875,173.44000244140625,141.38701807504808,90.86000061035156,94.92528570876573,116.62106197232622,242.93176834963776,175.1999969482422,139.00298578220685,87.87999725341797,92.80987120585085,113.88791103971164,237.38439220863714,169.05999755859375,140.24425432184734,89.23999786376953,94.72665114806772,115.67688559230108,239.1228268856705,172.1999969482422,62128300,73305900,32213300,30619400,22611800,97624500
2022-12-09,140.04722595214844,89.08999633789062,92.19412994384766,115.18989562988281,239.6892852783203,179.0500030517578,143.40655024212361,90.30000305175781,93.61433495682455,116.81984693307147,242.51180134599122,182.5,138.80594241386282,88.62999725341797,92.11467611359325,113.17233441817062,238.4587124437862,173.36000061035156,140.22454358218158,88.9000015258789,93.12768592936698,114.59357327697356,238.98609654359035,173.83999633789062,76097000,67398500,28225400,26033400,20609700,104872300
2022-12-12,142.34255981445312,90.55000305175781,92.67083740234375,114.0071792602539,246.6137237548828,167.82000732421875,142.35240578049246,90.58000183105469,92.91912493805006,115.0109931868295,246.64302204339194,177.3699951171875,138.96352949381463,87.87000274658203,90.98248519039448,112.44679883941056,241.39841976544412,167.52000427246094,140.57915481281114,89.20999908447266,92.07494883207544,114.47430081764996,241.67188039318714,176.10000610351562,70462700,61999800,29420000,24747100,30665100,109794500
